good_id,name,value
1195170258,Количество программ/режимов,10
1195170258,Вид питания,Встроенный аккумулятор
1195170258,"Напряжение, В",5
1195170258,Упаковка,Пенал
1195170258,Страна-изготовитель,Китай
1195170258,Гарантийный срок,2 года
1195170258,"Вид массажа
","Импульсный, Акупунктурный, Миостимулирующий, Расслабляющий, Гуаша, Оздоровительный"
1195170258,Комплектация,"• миостимулятор • сетевой адаптер • USB-кабель • 2 пары электродов (стандартные) • 1 пара электродов (косметологические) • 2 провода для подключения электродов • инструкция на русском языке • лоток для размещения электродов • гарантийный талон, гарантия - 1 год."
1903410374,Артикул,1903410374
1903410374,Тип,Миостимулятор
1903410374,Цвет,Белый
